dataset_id,name,sector,scope,recommendation,relevance,audit_status,rows,last_update,last_update_days,update_freq,n_columns,n_meaningful_columns,columns_all,join_keys_found,join_key_classes,join_key_columns,sample_join_density,source_refs,origin_refs,signal_refs,probe_notes,url
k67a-zkz9,Resultados Saber TyT Genéricas 2020-1,Education,colombia_open_data_audit,drop,low,valid,-1,2021-03-16,1865,,96,96,estu_tipodocumento|estu_nacionalidad|estu_genero|estu_fechanacimiento|estu_exterior|periodo|estu_consecutivo|estu_estudiante|estu_pais_reside|estu_disc_fisica|estu_disc_sistem|estu_disc_auditcastell|estu_disc_auditlsc|estu_disc_visualcegue|estu_disc_visualbaja|estu_disc_vozhabla|estu_disc_intelec|estu_disc_espautista|estu_disc_psicosocial|estu_disc_asperger|estu_depto_reside|estu_cod_reside_depto|estu_mcpio_reside|estu_cod_reside_mcpio|estu_areareside|estu_estadocivil|estu_cole_termino|estu_coddane_cole_termino|estu_cod_cole_mcpio_termino|estu_otrocole_termino|estu_tituloobtenidobachiller|estu_pagomatriculabeca|estu_pagomatriculacredito|estu_pagomatriculapadres|estu_pagomatriculapropio|estu_comocapacitoexamensb11|estu_tipodocumentosb11|estu_semestrecursa|fami_educacionpadre|fami_educacionmadre|fami_trabajolaborpadre|fami_trabajolabormadre|fami_estratovivienda|fami_tieneinternet|fami_tieneserviciotv|fami_tienecomputador|fami_tienelavadora|fami_tienehornomicroogas|fami_tieneautomovil|fami_tienemotocicleta|fami_tieneconsolavideojuegos|fami_cuantoscomparteba_o|estu_valormatriculauniversidad|estu_horassemanatrabaja|inst_cod_institucion|inst_nombre_institucion|estu_prgm_academico|estu_snies_prgmacademico|gruporeferencia|estu_prgm_codmunicipio|estu_prgm_municipio|estu_prgm_departamento|estu_nivel_prgm_academico|estu_metodo_prgm|estu_nucleo_pregrado|estu_inst_codmunicipio|estu_inst_municipio|estu_inst_departamento|inst_caracter_academico|inst_origen|estu_privado_libertad|estu_cod_mcpio_presentacion|estu_mcpio_presentacion|estu_depto_presentacion|estu_cod_depto_presentacion|mod_razona_cuantitat_punt|mod_razona_cuantitativo_pnal|mod_razona_cuantitativo_pnbc|mod_lectura_critica_punt|mod_lectura_critica_pnal|mod_lectura_critica_pnbc|mod_competen_ciudada_punt|mod_competen_ciudada_pnal|mod_competen_ciudada_pnbc|mod_ingles_punt|mod_ingles_desem|mod_ingles_pnal|mod_ingles_pnbc|mod_comuni_escrita_punt|mod_comuni_escrita_desem|mod_comuni_escrita_pnal|mod_comuni_escrita_pnbc|punt_global|percentil_global|percentil_nbc|estu_estadoinvestigacion,2,divipola|entity,divipola:estu_cod_reside_depto|divipola:estu_coddane_cole_termino|entity:inst_cod_institucion|divipola:estu_prgm_codmunicipio|divipola:estu_inst_codmunicipio|divipola:estu_cod_depto_presentacion,,,appendix|audit_json,,"llm_added_columns=6,classes=2; llm_tier=skip; llm_reasoning=This dataset contains student demographic and testing information, which is not directly relevant to detecting corruption in public procurement or governance. It lacks any connection to financial tran",https://www.datos.gov.co/d/k67a-zkz9
kccg-dij4,Directorio de entidades avaladas para formación en conciliación y/o insolvencia,Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2025-12-17,128,,9,9,entidad_avalada|departamento|ciudad|aval_de_formaci_n|organizaci_n|director|correo|direcci_n|tel_fono,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset lists entities authorized to provide training in conciliation and insolvency. While not directly procurement or financial data, it could be used to enrich other datasets by identifying le; llm_tier=context_enrichment; llm_reasoning=This dataset lists entities authorized to provide training in conciliation and insolvency. While not directly procurement or financial data, it could be used to enrich other datasets by identifying le",https://www.datos.gov.co/d/kccg-dij4
kfcm-k5vw,Seguimiento acumulado de actividades de participación MinJusticia,Justice and Law Sector Roadmap,colombia_open_data_audit,manual_review,review,valid,-1,2025-08-04,263,,30,30,estrategia|id_actividad|nombre_de_la_actividad|dependencia_s_responsable|fecha_programada_inicio|fecha_programada_fin|indicador|productos_programados|productos_realizados|de_avance_productos|avance_gesti_n|descripci_n_del_avance|evidencias_de_avance|fecha_de_divulgaci_n|canales_utilizados_para_la|fecha_en_que_se_realiz_la|canales_utilizados_para_la_1|fecha_en_que_se_realiz_la_1|canales_utilizados_para_el|n_mero_de_participantes|fecha_en_que_se_publicaron|canales_utilizados_divulgar|resultados_de_medici_n|compromisos_adquiridos_de|avance_de_compromiso_adquirido|fecha_finalizaci_n_del|fecha_de_corte_del_seguimiento|recursos_financieros|recursos_de_funcionamiento|recursos_de_inversi_n,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset tracks the progress of participation activities within the Ministry of Justice. While not direct procurement or financial data, it can provide context for understanding the implementation; llm_tier=context_enrichment; llm_reasoning=This dataset tracks the progress of participation activities within the Ministry of Justice. While not direct procurement or financial data, it can provide context for understanding the implementation",https://www.datos.gov.co/d/kfcm-k5vw
kg2d-yfyg,Listado de Entidades del Sector Solidario,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-14,10,,17,17,codentidad|fechaultirepo|mes|a_o|nombreentidad|sigla|nit|nombretipo|departamento|municipio|direccion|telefono|codactividad|nombreactividad|representantelegal|correo|supervision,2,entity|nit,entity:codentidad|nit:nit,,,appendix|audit_json,,,https://www.datos.gov.co/d/kg2d-yfyg
khhm-wccm,Reporte por departamento y tipo de intermediario relacionados en el Registro Único de Intermediarios de seguros en el ramo de riesgos laborales (RUI) - Del Grupo de Promoción y prevención de la Dirección de Riesgos de Laborales del Ministerio del Trabajo,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2025-09-15,221,,4,4,departamento|estado_del_reporte|cantidad|porcentaje,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on intermediaries in the labor risks insurance sector, which can be indirectly relevant for understanding the landscape of entities involved in government contracts r; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on intermediaries in the labor risks insurance sector, which can be indirectly relevant for understanding the landscape of entities involved in government contracts r",https://www.datos.gov.co/d/khhm-wccm
ksje-ycct,Expedición de trámites en el exterior,Foreign Affairs Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-11-01,174,,12,12,oficina|c_digo_externo_oficina|c_digo_tr_mite|tipo_de_tr_mite|descripci_n_del_tr_mite|grupo_edad|nivel_acad_mico|estado_civil|g_nero|a_o|mes|cantidad_de_tr_mites_expedidos,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, detailing the issuance of procedures abroad, is not directly related to public procurement or financial transactions. However, it could offer contextual information if linked to individu; llm_tier=context_enrichment; llm_reasoning=This dataset, detailing the issuance of procedures abroad, is not directly related to public procurement or financial transactions. However, it could offer contextual information if linked to individu",https://www.datos.gov.co/d/ksje-ycct
ksrx-5cr8,Índice de Información Clasificada y Reservada,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-04-01,388,,17,17,proceso|nombre_o_t_tulo_de_la_categor|nombre_o_t_tulo_de_la|idioma|descripci_n|medio_f_sico|medio_digital|medio_electr_nico|fecha_generaci_n|responsable|custodia|objetivo_leg_timo_excepci|fundamento_constitucional|fundamento_ju_ridico_excepci|excepci_n_total_o_parcial|fecha_clasificaci_n|plazo_clasificaci_n_reserva,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes classified and reserved information, which is crucial for understanding what information is being withheld from public scrutiny, a common tactic in corrupt practices. While not; llm_tier=context_enrichment; llm_reasoning=This dataset describes classified and reserved information, which is crucial for understanding what information is being withheld from public scrutiny, a common tactic in corrupt practices. While not ",https://www.datos.gov.co/d/ksrx-5cr8
kzk3-8dnx,Genero y nacimiento de contadores por ciudad,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2025-03-25,395,,4,4,n_mero|sexo|fecha_nacimiento|ciudad,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides demographic information about individuals (gender, birth date) and their city of residence. While not directly procurement or financial data, it can be used to enrich other datas; llm_tier=context_enrichment; llm_reasoning=This dataset provides demographic information about individuals (gender, birth date) and their city of residence. While not directly procurement or financial data, it can be used to enrich other datas",https://www.datos.gov.co/d/kzk3-8dnx
m3fg-eigf,Investigaciones Administrativas Iniciadas por Dirección Territorial,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-09,15,,2,2,direccion_territorial|investigaciones,0,,,,,appendix|audit_json,,"llm_tier=ingest; llm_reasoning=This dataset tracks administrative investigations initiated by territorial directorates, which can directly indicate potential irregularities or misconduct within public administration, including proc; llm_tier=ingest; llm_reasoning=This dataset tracks administrative investigations initiated by territorial directorates, which can directly indicate potential irregularities or misconduct within public administration, including proc",https://www.datos.gov.co/d/m3fg-eigf
m4tv-4zwt,Cuadro de clasificación documental,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2022-09-30,1302,,6,6,c_digo_secci_n|nombre_secci_n|c_digo_serie|nombre_serie|c_digo_subserie|nombre_subserie,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes document classification structures within the Finance and Public Credit Sector. While not directly containing procurement or financial transaction data, it can provide essential; llm_tier=context_enrichment; llm_reasoning=This dataset describes document classification structures within the Finance and Public Credit Sector. While not directly containing procurement or financial transaction data, it can provide essential",https://www.datos.gov.co/d/m4tv-4zwt
m9r3-29qp,Indice de Información Clasificada y Reservada,Foreign Affairs Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2023-04-28,1092,,18,18,trd_serie_o_subserie|nombre_del_activo|descripci_n|idioma|medio_de_conservaci_n|detalle_del_medio_f_sico|fecha_de_generaci_n_de_la|responsable_de_producir_la|responsable_de_la_informaci|clasificaci_n|objetivo_leg_timo_seleccione|fundamento_legal_relacione|fundamento_jur_dico_explique|excepci_n_total_o_parcial|fecha_de_la_calificaci_n|plazo_de_la_calificaci_n|versi_n_calificaci_n_de_los|propietario_designado,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, containing classified and reserved information, is unlikely to directly contain procurement or financial transaction data. However, it could provide context for understanding why certain; llm_tier=context_enrichment; llm_reasoning=This dataset, containing classified and reserved information, is unlikely to directly contain procurement or financial transaction data. However, it could provide context for understanding why certain",https://www.datos.gov.co/d/m9r3-29qp
mfmm-jqmq,SECOP II - Ejecución Contratos,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-23,1,,16,16,identificadorcontrato|tipoejecucion|nombreplan|fechadeentregaesperada|porcentajedeavanceesperado|fechadeentregareal|porcentaje_de_avance_real|estado_del_contrato|referencia_de_articulos|descripci_n|unidad|cantidad_adjudicada|cantidad_planeada|cantidadrecibida|cantidadporrecibir|fechacreacion,1,contract,contract:identificadorcontrato,,secop_contract_execution,appendix|audit_json|signal_deps|source_registry,secop_contract_execution,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks the execution of public contracts, offering crucial insights into performance, potential delays, and deviations from planned progress, which are k; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks the execution of public contracts, offering crucial insights into performance, potential delays, and deviations from planned progress, which are k",https://www.datos.gov.co/d/mfmm-jqmq
mj4p-5iuv,Entidades Acreditadas,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2021-04-09,1841,,13,13,nombre_de_la_organizaci_n|n_mero_nit|tipo_de_organizaci_n|cursos_aprobados|modalidad_aprobada_para_el|resoluci_n|fecha_de_vencimiento_de_la|departamento|municipio|direcci_n|tel_fono|direcci_n_web_de_la_entidad|correo_electr_nico_organizaci,1,nit,nit:n_mero_nit,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit",https://www.datos.gov.co/d/mj4p-5iuv
mjt9-2zwc,"Población Privada de la Libertad por Nivel Académico, Sexo y Situación Jurídica en Establecimientos de Reclusión",Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-23,1,,25,25,establecimiento|iletrados_hombre_condenado|iletrados_hombre_sindicado|iletrados_hombre_update|iletrados_mujer_condenado|iletrados_mujer_sindicado|iletrados_mujer_update|basica_primaria_hombre_condenado|basica_primaria_hombre_sindicado|basica_primaria_hombre_update|basica_primaria_mujer_condenado|basica_primaria_mujer_sindicado|basica_primaria_mujer_update|basica_media_hombre_condenado|basica_media_hombre_sindicado|basica_media_hombre_update|basica_media_mujer_condenado|basica_media_mujer_sindicado|basica_media_mujer_update|educacion_superior_hombre_condenado|educacion_superior_hombre_sindicado|educacion_superior_hombre_update|educacion_superior_mujer_condenado|educacion_superior_mujer_sindicado|educacion_superior_mujer_update,0,,,,,appendix|audit_json,,"llm_tier=skip; llm_reasoning=This dataset details the academic level, sex, and legal status of the incarcerated population. It does not contain any information related to public procurement, financial transactions, entity registr; llm_tier=skip; llm_reasoning=This dataset details the academic level, sex, and legal status of the incarcerated population. It does not contain any information related to public procurement, financial transactions, entity registr",https://www.datos.gov.co/d/mjt9-2zwc
