scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
colombia_open_data_audit,,,pgrh-8um9,MEN_DOCENTES_OFICIALES_EPBM,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/pgrh-8um9
colombia_open_data_audit,,,pi9n-xuts,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/pi9n-xuts
colombia_open_data_audit,,,pqdu-ej7f,Predios Beneficiarios PIDAR,Agriculture and Rural Development Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/pqdu-ej7f
colombia_open_data_audit,,,pqxy-6h6n,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/pqxy-6h6n
colombia_open_data_audit,,,prdx-nxyp,SECOP I - PAA Encabezado,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/prdx-nxyp
colombia_open_data_audit,,,prwj-nzxa,Estados Financieros NIIF- Estado de Resultado Integral,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/prwj-nzxa
colombia_open_data_audit,,,ps88-5e3v,SECOP I - Archivos Descarga,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/ps88-5e3v
colombia_open_data_audit,,,pt9a-aamx,Nivel Mínimo del Rio,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/pt9a-aamx
colombia_open_data_audit,,,pvyw-9yqs,Reportes Portal Nacional Datos Abiertos,Statistics Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/pvyw-9yqs
colombia_open_data_audit,,,pzte-ddab,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/pzte-ddab
colombia_open_data_audit,,,pzu3-75kc,Registo Activos Informacion FOGACOOP,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/pzu3-75kc
colombia_open_data_audit,,,q3x8-4jji,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/q3x8-4jji
colombia_open_data_audit,,,q4hj-x6wb,,unknown,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/q4hj-x6wb
colombia_open_data_audit,,,qb6h-svnu,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qb6h-svnu
colombia_open_data_audit,,,qhpu-8ixx,Rentabilidades de los Fondos de Inversión Colectiva (FIC),Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/qhpu-8ixx
colombia_open_data_audit,,,qk9h-8ujy,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qk9h-8ujy
colombia_open_data_audit,secop_suppliers,,qmzu-gj57,SECOP II - Proveedores Registrados,National Planning Sector Roadmap,valid,,,,5,5,0,2,keep,already_used,Already wired as `secop_suppliers` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/qmzu-gj57
colombia_open_data_audit,,,qnkr-gef3,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qnkr-gef3
colombia_open_data_audit,,,qqsq-4k9j,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qqsq-4k9j
colombia_open_data_audit,,,qr2y-27z8,Inventario documental de historias laborales del Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/qr2y-27z8
colombia_open_data_audit,,,qtys-ifjt,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qtys-ifjt
colombia_open_data_audit,,,qugs-t4f7,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qugs-t4f7
colombia_open_data_audit,,,qwzh-2su3,Índice de información clasificada y reservada,Labor,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/qwzh-2su3
colombia_open_data_audit,,,qzqm-k4zw,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/qzqm-k4zw
colombia_open_data_audit,,,r29n-7bcm,Sanciones Ejecutoriadas Y No Ejecutoriadas Por Intermediación Laboral Indebida por Dirección Territorial,Labor,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/r29n-7bcm
colombia_open_data_audit,,,r3d5-pipz,Balance de entidades publicas vigiladas por la SFC.,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/r3d5-pipz
colombia_open_data_audit,,,r4w6-jwgt,,unknown,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/r4w6-jwgt
colombia_open_data_audit,,,r4we-4499,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/r4we-4499
colombia_open_data_audit,,,r63j-ypnq,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/r63j-ypnq
colombia_open_data_audit,,,r9g2-e8g8,,unknown,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/r9g2-e8g8
colombia_open_data_audit,,,rbsa-r4yz,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/rbsa-r4yz
colombia_open_data_audit,,,reym-ypum,,MINCIT,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/reym-ypum
colombia_open_data_audit,,,rgxm-mmea,Tienda Virtual del Estado Colombiano - Consolidado,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/rgxm-mmea
colombia_open_data_audit,,,rnvb-vnyh,Saber 11° 2020-2,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/rnvb-vnyh
colombia_open_data_audit,,,rqjn-d9f5,Censo Nacional de Archivos,Culture Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/rqjn-d9f5
colombia_open_data_audit,,,rs3u-8r4q,SECTORES CRITICOS DE SINIESTRALIDAD VIAL,Transport Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/rs3u-8r4q
colombia_open_data_audit,,,rtck-inie,Entidades Acreditadas,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/rtck-inie
colombia_open_data_audit,,,rtxu-twjm,Distritos de Riego activos,Agriculture,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/rtxu-twjm
colombia_open_data_audit,,,rues-vdf5,Misiones acreditadas en Colombia,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/rues-vdf5
colombia_open_data_audit,,,rvii-eis8,Distribución de cartera por producto,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/rvii-eis8
colombia_open_data_audit,,,s34r-vs6z,Actos administrativos de formalización de los Sistemas Locales de Justicia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/s34r-vs6z
colombia_open_data_audit,,,s3a8-kgin,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/s3a8-kgin
colombia_open_data_audit,,,s44d-v5fw,Desmovilizaciones por régimen legal,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/s44d-v5fw
colombia_open_data_audit,secop_interadmin_agreements,,s484-c9k3,SECOP - Convenios Interadministrativos,National Planning Sector Roadmap,valid,,,,0,0,0,0,keep,already_used,Already wired as `secop_interadmin_agreements` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/s484-c9k3
colombia_open_data_audit,,,s54a-sgyg,Precipitación,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/s54a-sgyg
colombia_open_data_audit,,,s64k-xyiz,Esquema de Publicación de Información- Ministerio del Trabajo,Labor Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/s64k-xyiz
colombia_open_data_audit,,,s7i7-6mx4,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/s7i7-6mx4
colombia_open_data_audit,,,s87b-tjcc,Estadísticas Solicitudes Restitución Discriminadas Municipios,Agriculture,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/s87b-tjcc
colombia_open_data_audit,,,s97v-q3tx,Superservicios - Inf. Comercial Usuarios NO Regulados,National Planning,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/s97v-q3tx
colombia_open_data_audit,,,s9u5-d5x2,,unknown,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/s9u5-d5x2
colombia_open_data_audit,,,sasi-u68b,Entidades Acreditadas Octubre 2023,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/sasi-u68b
colombia_open_data_audit,,,sbwg-7ju4,Temperatura Ambiente del Aire,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/sbwg-7ju4
colombia_open_data_audit,,,scdj-8zys,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/scdj-8zys
colombia_open_data_audit,,,sdwh-8is6,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/sdwh-8is6
colombia_open_data_audit,,,sgfv-3yp8,Velocidad del Viento,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/sgfv-3yp8
